"Type","TG3ID","TherapeuticGrp3","District","YearDisp","NumDisps","NumPpl","NHIComp"
"Dispensings","73101","Loop Diuretics","Capital & Coast",2024,"47642","5560",100
"Dispensings","73101","Loop Diuretics","Canterbury",2024,"152986","14380",100
"Dispensings","73101","Loop Diuretics","Southern",2024,"83731","8682",100
"Dispensings","73101","Loop Diuretics","Bay of Plenty",2024,"68673","7993",100
"Dispensings","73101","Loop Diuretics","Northland",2024,"48113","6072",100
"Dispensings","73101","Loop Diuretics","Waitemata",2024,"98369","11608",100
"Dispensings","73101","Loop Diuretics","Wairarapa",2024,"14456","1580",100
"Dispensings","73101","Loop Diuretics","MidCentral",2024,"48603","5538",100
"Dispensings","73101","Loop Diuretics","Taranaki",2024,"35097","3891",100
"Dispensings","73101","Loop Diuretics","Lakes",2024,"25153","3237",100
"Dispensings","73101","Loop Diuretics","Whanganui",2024,"20890","2551",100
"Dispensings","73101","Loop Diuretics","Tairawhiti",2024,"16476","1737",100
"Dispensings","73101","Loop Diuretics","Hutt Valley",2024,"34069","3825",100
"Dispensings","73101","Loop Diuretics","West Coast",2024,"9522","998",100
"Dispensings","73101","Loop Diuretics","Nelson Marlborough",2024,"37082","4471",100
"Dispensings","73101","Loop Diuretics","New Zealand",2024,"1104881","122246",100
"Initial dispensings","160304","Macrolides","Waitemata",2020,"32133","24449",100
"Initial dispensings","160304","Macrolides","Southern",2020,"15264","11668",100
"Initial dispensings","160304","Macrolides","Hawke's Bay",2020,"10944","8006",100
"Initial dispensings","160304","Macrolides","Counties Manukau",2020,"32157","23982",100
"Initial dispensings","160304","Macrolides","Bay of Plenty",2020,"14466","10772",100
"Initial dispensings","160304","Macrolides","Canterbury",2020,"28111","20712",100
"Initial dispensings","160304","Macrolides","Auckland",2020,"23963","18249",100
"Initial dispensings","160304","Macrolides","Lakes",2020,"6297","4627",100
"Initial dispensings","160304","Macrolides","Capital & Coast",2020,"13637","10496",100
"Initial dispensings","160304","Macrolides","Waikato",2020,"26580","19584",100
"Initial dispensings","160304","Macrolides","Hutt Valley",2020,"7892","5951",100
"Initial dispensings","160304","Macrolides","Taranaki",2020,"7049","5261",100
"Initial dispensings","160304","Macrolides","Wairarapa",2020,"2050","1603",100
"Initial dispensings","160304","Macrolides","South Canterbury",2020,"3783","2725",100
"Initial dispensings","160304","Macrolides","Northland",2020,"10738","8001",100
"Initial dispensings","160304","Macrolides","Nelson Marlborough",2020,"6289","4616",100
"Initial dispensings","160304","Macrolides","MidCentral",2020,"10960","8313",100
"Initial dispensings","160304","Macrolides","West Coast",2020,"1407","986",100
"Initial dispensings","160304","Macrolides","Tairawhiti",2020,"3039","2254",100
"Initial dispensings","160304","Macrolides","Whanganui",2020,"4370","3285",100
"Initial dispensings","160304","Macrolides","Unknown",2020,"<6","<6",100
"Initial dispensings","160304","Macrolides","New Zealand",2020,"261130","195541",100
"Initial dispensings","160304","Macrolides","Whanganui",2021,"4003","2972",100
"Initial dispensings","160304","Macrolides","Counties Manukau",2021,"31424","23633",100
"Initial dispensings","160304","Macrolides","Auckland",2021,"23136","17802",100
"Initial dispensings","160304","Macrolides","Taranaki",2021,"7142","5459",100
"Initial dispensings","160304","Macrolides","Canterbury",2021,"28422","20994",100
"Initial dispensings","160304","Macrolides","Capital & Coast",2021,"12463","9604",100
"Initial dispensings","160304","Macrolides","MidCentral",2021,"11055","8351",100
"Initial dispensings","160304","Macrolides","Waitemata",2021,"30657","23622",100
"Initial dispensings","160304","Macrolides","Waikato",2021,"26747","19743",100
"Initial dispensings","160304","Macrolides","Northland",2021,"10724","7974",100
"Initial dispensings","160304","Macrolides","Hawke's Bay",2021,"10950","7931",100
"Initial dispensings","160304","Macrolides","Southern",2021,"15841","12017",100
"Initial dispensings","160304","Macrolides","Bay of Plenty",2021,"14490","10861",100
"Initial dispensings","160304","Macrolides","South Canterbury",2021,"3802","2723",100
"Initial dispensings","160304","Macrolides","Wairarapa",2021,"2064","1625",100
"Initial dispensings","160304","Macrolides","Lakes",2021,"5857","4383",100
"Initial dispensings","160304","Macrolides","Tairawhiti",2021,"3556","2583",100
"Initial dispensings","160304","Macrolides","West Coast",2021,"1472","1022",100
"Initial dispensings","160304","Macrolides","Hutt Valley",2021,"7700","5854",100
"Initial dispensings","160304","Macrolides","Nelson Marlborough",2021,"5699","4309",100
"Initial dispensings","160304","Macrolides","Unknown",2021,"<6","<6",100
"Initial dispensings","160304","Macrolides","New Zealand",2021,"257205","193463",100
"Initial dispensings","160304","Macrolides","Capital & Coast",2022,"13284","10250",100
"Initial dispensings","160304","Macrolides","Waikato",2022,"29134","21709",100
"Initial dispensings","160304","Macrolides","Hawke's Bay",2022,"11740","8624",100
"Initial dispensings","160304","Macrolides","Lakes",2022,"6628","4911",100
"Initial dispensings","160304","Macrolides","Hutt Valley",2022,"7975","6107",100
"Initial dispensings","160304","Macrolides","Nelson Marlborough",2022,"5845","4421",100
"Initial dispensings","160304","Macrolides","Wairarapa",2022,"2188","1658",100
"Initial dispensings","160304","Macrolides","Whanganui",2022,"4278","3290",100
"Initial dispensings","160304","Macrolides","Canterbury",2022,"30567","22651",100
"Initial dispensings","160304","Macrolides","Counties Manukau",2022,"35803","27026",100
"Initial dispensings","160304","Macrolides","Waitemata",2022,"36257","27635",100
"Initial dispensings","160304","Macrolides","Taranaki",2022,"6869","5237",100
"Initial dispensings","160304","Macrolides","Bay of Plenty",2022,"16216","12214",100
"Initial dispensings","160304","Macrolides","Southern",2022,"18524","14159",100
"Initial dispensings","160304","Macrolides","Northland",2022,"11019","8410",100
"Initial dispensings","160304","Macrolides","Auckland",2022,"26792","20663",100
"Initial dispensings","160304","Macrolides","MidCentral",2022,"12051","9058",100
"Initial dispensings","160304","Macrolides","Tairawhiti",2022,"3668","2696",100
"Initial dispensings","160304","Macrolides","South Canterbury",2022,"4304","3195",100
"Initial dispensings","160304","Macrolides","West Coast",2022,"1766","1243",100
"Initial dispensings","160304","Macrolides","New Zealand",2022,"284908","215157",100
"Initial dispensings","160304","Macrolides","Canterbury",2023,"30579","22581",100
"Initial dispensings","160304","Macrolides","Bay of Plenty",2023,"16087","12057",100
"Initial dispensings","160304","Macrolides","Hawke's Bay",2023,"11497","8552",100
"Initial dispensings","160304","Macrolides","MidCentral",2023,"11983","9029",100
"Initial dispensings","160304","Macrolides","West Coast",2023,"1902","1407",100
"Initial dispensings","160304","Macrolides","Counties Manukau",2023,"40859","30850",100
"Initial dispensings","160304","Macrolides","Waikato",2023,"30349","22584",100
"Initial dispensings","160304","Macrolides","Southern",2023,"18942","14475",100
"Initial dispensings","160304","Macrolides","Nelson Marlborough",2023,"5976","4574",100
"Initial dispensings","160304","Macrolides","Northland",2023,"11205","8614",100
"Initial dispensings","160304","Macrolides","Waitemata",2023,"43389","33303",100
"Initial dispensings","160304","Macrolides","Auckland",2023,"30587","23633",100
"Initial dispensings","160304","Macrolides","Capital & Coast",2023,"13854","10890",100
"Initial dispensings","160304","Macrolides","Taranaki",2023,"7918","6083",100
"Initial dispensings","160304","Macrolides","Hutt Valley",2023,"8574","6584",100
"Initial dispensings","160304","Macrolides","Lakes",2023,"6624","4923",100
"Initial dispensings","160304","Macrolides","Whanganui",2023,"4614","3430",100
"Initial dispensings","160304","Macrolides","Tairawhiti",2023,"3793","2813",100
"Initial dispensings","160304","Macrolides","South Canterbury",2023,"4131","2983",100
"Initial dispensings","160304","Macrolides","Wairarapa",2023,"2000","1547",100
"Initial dispensings","160304","Macrolides","New Zealand",2023,"304863","230912",100
"Initial dispensings","160304","Macrolides","Bay of Plenty",2024,"16518","12499",100
"Initial dispensings","160304","Macrolides","Waikato",2024,"31535","23725",100
"Initial dispensings","160304","Macrolides","Waitemata",2024,"41960","32043",100
"Initial dispensings","160304","Macrolides","Northland",2024,"10735","8356",100
"Initial dispensings","160304","Macrolides","Counties Manukau",2024,"39093","29762",100
"Initial dispensings","160304","Macrolides","Southern",2024,"19915","15422",100
"Initial dispensings","160304","Macrolides","Auckland",2024,"29409","22873",100
"Initial dispensings","160304","Macrolides","Taranaki",2024,"8254","6407",100
"Initial dispensings","160304","Macrolides","MidCentral",2024,"12882","9659",100
"Initial dispensings","160304","Macrolides","Hawke's Bay",2024,"11538","8588",100
"Initial dispensings","160304","Macrolides","Tairawhiti",2024,"3585","2720",100
"Initial dispensings","160304","Macrolides","Lakes",2024,"7180","5302",100
"Initial dispensings","160304","Macrolides","West Coast",2024,"1909","1475",100
"Initial dispensings","160304","Macrolides","Nelson Marlborough",2024,"6294","4876",100
"Initial dispensings","160304","Macrolides","Canterbury",2024,"30902","23170",100
"Initial dispensings","160304","Macrolides","Capital & Coast",2024,"14757","11828",100
"Initial dispensings","160304","Macrolides","Hutt Valley",2024,"8924","7067",100
"Initial dispensings","160304","Macrolides","Wairarapa",2024,"2341","1882",100
"Initial dispensings","160304","Macrolides","South Canterbury",2024,"3673","2726",100
"Initial dispensings","160304","Macrolides","Whanganui",2024,"4587","3496",100
"Initial dispensings","160304","Macrolides","New Zealand",2024,"305991","233876",100
"Dispensings","160304","Macrolides","Waitemata",2020,"34200","24488",100
"Dispensings","160304","Macrolides","Southern",2020,"16628","11695",100
"Dispensings","160304","Macrolides","Hawke's Bay",2020,"12272","8018",100
"Dispensings","160304","Macrolides","Counties Manukau",2020,"34281","24018",100
"Dispensings","160304","Macrolides","Bay of Plenty",2020,"16402","10786",100
"Dispensings","160304","Macrolides","Canterbury",2020,"31456","20768",100
"Dispensings","160304","Macrolides","Auckland",2020,"25229","18273",100
"Dispensings","160304","Macrolides","Lakes",2020,"6708","4631",100
"Dispensings","160304","Macrolides","Capital & Coast",2020,"14600","10510",100
"Dispensings","160304","Macrolides","Waikato",2020,"28103","19604",100
"Dispensings","160304","Macrolides","Hutt Valley",2020,"8422","5959",100
"Dispensings","160304","Macrolides","Taranaki",2020,"7733","5274",100
"Dispensings","160304","Macrolides","Wairarapa",2020,"2238","1607",100
"Dispensings","160304","Macrolides","South Canterbury",2020,"4100","2731",100
"Dispensings","160304","Macrolides","Northland",2020,"11506","8011",100
"Dispensings","160304","Macrolides","Nelson Marlborough",2020,"7016","4625",100
"Dispensings","160304","Macrolides","MidCentral",2020,"11329","8323",100
"Dispensings","160304","Macrolides","West Coast",2020,"1583","986",100
"Dispensings","160304","Macrolides","Tairawhiti",2020,"3269","2261",100
"Dispensings","160304","Macrolides","Whanganui",2020,"4554","3287",100
"Dispensings","160304","Macrolides","Unknown",2020,"<6","<6",100
"Dispensings","160304","Macrolides","New Zealand",2020,"281630","195856",100
"Dispensings","160304","Macrolides","Whanganui",2021,"4265","2978",100
"Dispensings","160304","Macrolides","Counties Manukau",2021,"33565","23662",100
"Dispensings","160304","Macrolides","Auckland",2021,"24488","17835",100
"Dispensings","160304","Macrolides","Taranaki",2021,"7738","5468",100
"Dispensings","160304","Macrolides","Canterbury",2021,"32008","21044",100
"Dispensings","160304","Macrolides","Capital & Coast",2021,"13363","9628",100
"Dispensings","160304","Macrolides","MidCentral",2021,"11522","8364",100
"Dispensings","160304","Macrolides","Waitemata",2021,"32473","23666",100
"Dispensings","160304","Macrolides","Waikato",2021,"28278","19768",100
"Dispensings","160304","Macrolides","Northland",2021,"11469","7986",100
"Dispensings","160304","Macrolides","Hawke's Bay",2021,"12300","7947",100
"Dispensings","160304","Macrolides","Southern",2021,"17144","12034",100
"Dispensings","160304","Macrolides","Bay of Plenty",2021,"16373","10891",100
"Dispensings","160304","Macrolides","South Canterbury",2021,"4091","2728",100
"Dispensings","160304","Macrolides","Wairarapa",2021,"2227","1629",100
"Dispensings","160304","Macrolides","Lakes",2021,"6261","4386",100
"Dispensings","160304","Macrolides","Tairawhiti",2021,"3786","2587",100
"Dispensings","160304","Macrolides","West Coast",2021,"1580","1022",100
"Dispensings","160304","Macrolides","Hutt Valley",2021,"8253","5863",100
"Dispensings","160304","Macrolides","Nelson Marlborough",2021,"6498","4327",100
"Dispensings","160304","Macrolides","Unknown",2021,"<6","<6",100
"Dispensings","160304","Macrolides","New Zealand",2021,"277683","193814",100
"Dispensings","160304","Macrolides","Capital & Coast",2022,"14139","10262",100
"Dispensings","160304","Macrolides","Waikato",2022,"30657","21738",100
"Dispensings","160304","Macrolides","Hawke's Bay",2022,"13061","8639",100
"Dispensings","160304","Macrolides","Lakes",2022,"7016","4916",100
"Dispensings","160304","Macrolides","Hutt Valley",2022,"8487","6115",100
"Dispensings","160304","Macrolides","Nelson Marlborough",2022,"6597","4430",100
"Dispensings","160304","Macrolides","Wairarapa",2022,"2341","1661",100
"Dispensings","160304","Macrolides","Whanganui",2022,"4476","3293",100
"Dispensings","160304","Macrolides","Canterbury",2022,"34303","22708",100
"Dispensings","160304","Macrolides","Counties Manukau",2022,"37737","27057",100
"Dispensings","160304","Macrolides","Waitemata",2022,"38331","27672",100
"Dispensings","160304","Macrolides","Taranaki",2022,"7537","5245",100
"Dispensings","160304","Macrolides","Bay of Plenty",2022,"18113","12229",100
"Dispensings","160304","Macrolides","Southern",2022,"20017","14179",100
"Dispensings","160304","Macrolides","Northland",2022,"11673","8422",100
"Dispensings","160304","Macrolides","Auckland",2022,"28201","20687",100
"Dispensings","160304","Macrolides","MidCentral",2022,"12469","9062",100
"Dispensings","160304","Macrolides","Tairawhiti",2022,"3881","2698",100
"Dispensings","160304","Macrolides","South Canterbury",2022,"4577","3201",100
"Dispensings","160304","Macrolides","West Coast",2022,"1853","1244",100
"Dispensings","160304","Macrolides","New Zealand",2022,"305466","215458",100
"Dispensings","160304","Macrolides","Canterbury",2023,"34737","22630",100
"Dispensings","160304","Macrolides","Bay of Plenty",2023,"17847","12077",100
"Dispensings","160304","Macrolides","Hawke's Bay",2023,"12708","8564",100
"Dispensings","160304","Macrolides","MidCentral",2023,"12412","9038",100
"Dispensings","160304","Macrolides","West Coast",2023,"2054","1407",100
"Dispensings","160304","Macrolides","Counties Manukau",2023,"42815","30882",100
"Dispensings","160304","Macrolides","Waikato",2023,"31948","22608",100
"Dispensings","160304","Macrolides","Southern",2023,"20468","14492",100
"Dispensings","160304","Macrolides","Nelson Marlborough",2023,"6740","4584",100
"Dispensings","160304","Macrolides","Northland",2023,"11807","8622",100
"Dispensings","160304","Macrolides","Waitemata",2023,"45751","33344",100
"Dispensings","160304","Macrolides","Auckland",2023,"32029","23654",100
"Dispensings","160304","Macrolides","Capital & Coast",2023,"14907","10915",100
"Dispensings","160304","Macrolides","Taranaki",2023,"8635","6091",100
"Dispensings","160304","Macrolides","Hutt Valley",2023,"9040","6594",100
"Dispensings","160304","Macrolides","Lakes",2023,"7055","4927",100
"Dispensings","160304","Macrolides","Whanganui",2023,"4794","3433",100
"Dispensings","160304","Macrolides","Tairawhiti",2023,"3983","2819",100
"Dispensings","160304","Macrolides","South Canterbury",2023,"4498","2987",100
"Dispensings","160304","Macrolides","Wairarapa",2023,"2179","1549",100
"Dispensings","160304","Macrolides","New Zealand",2023,"326407","231217",100
"Dispensings","160304","Macrolides","Bay of Plenty",2024,"18292","12518",100
"Dispensings","160304","Macrolides","Waikato",2024,"33264","23743",100
"Dispensings","160304","Macrolides","Waitemata",2024,"44324","32102",100
"Dispensings","160304","Macrolides","Northland",2024,"11327","8364",100
"Dispensings","160304","Macrolides","Counties Manukau",2024,"41271","29792",100
"Dispensings","160304","Macrolides","Southern",2024,"21447","15448",100
"Dispensings","160304","Macrolides","Auckland",2024,"30906","22910",100
"Dispensings","160304","Macrolides","Taranaki",2024,"8945","6414",100
"Dispensings","160304","Macrolides","MidCentral",2024,"13289","9666",100
"Dispensings","160304","Macrolides","Hawke's Bay",2024,"12744","8598",100
"Dispensings","160304","Macrolides","Tairawhiti",2024,"3807","2724",100
"Dispensings","160304","Macrolides","Lakes",2024,"7669","5314",100
"Dispensings","160304","Macrolides","West Coast",2024,"2095","1477",100
"Dispensings","160304","Macrolides","Nelson Marlborough",2024,"7066","4888",100
"Dispensings","160304","Macrolides","Canterbury",2024,"35339","23222",100
"Dispensings","160304","Macrolides","Capital & Coast",2024,"15797","11842",100
"Dispensings","160304","Macrolides","Hutt Valley",2024,"9344","7073",100
"Dispensings","160304","Macrolides","Wairarapa",2024,"2545","1885",100
"Dispensings","160304","Macrolides","South Canterbury",2024,"4018","2732",100
"Dispensings","160304","Macrolides","Whanganui",2024,"4738","3498",100
"Dispensings","160304","Macrolides","New Zealand",2024,"328227","234210",100
"Initial dispensings","13840","Magnesium","Auckland",2020,"42","28",100
"Initial dispensings","13840","Magnesium","MidCentral",2020,"56","39",100
"Initial dispensings","13840","Magnesium","Waitemata",2020,"77","37",100
"Initial dispensings","13840","Magnesium","Capital & Coast",2020,"50","39",100
"Initial dispensings","13840","Magnesium","Counties Manukau",2020,"25","15",100
"Initial dispensings","13840","Magnesium","Whanganui",2020,"6","<6",100
"Initial dispensings","13840","Magnesium","Hawke's Bay",2020,"31","23",100
"Initial dispensings","13840","Magnesium","Waikato",2020,"39","21",100
"Initial dispensings","13840","Magnesium","Northland",2020,"34","26",100
"Initial dispensings","13840","Magnesium","Hutt Valley",2020,"18","15",100
"Initial dispensings","13840","Magnesium","Taranaki",2020,"9","9",100
"Initial dispensings","13840","Magnesium","Tairawhiti",2020,"<6","<6",100
"Initial dispensings","13840","Magnesium","South Canterbury",2020,"<6","<6",100
"Initial dispensings","13840","Magnesium","Canterbury",2020,"10","<6",100
"Initial dispensings","13840","Magnesium","Southern",2020,"17","10",100
"Initial dispensings","13840","Magnesium","Bay of Plenty",2020,"6","6",100
"Initial dispensings","13840","Magnesium","Lakes",2020,"8","<6",100
"Initial dispensings","13840","Magnesium","Wairarapa",2020,"<6","<6",100
"Initial dispensings","13840","Magnesium","Nelson Marlborough",2020,"<6","<6",100
"Initial dispensings","13840","Magnesium","West Coast",2020,"<6","<6",100
"Initial dispensings","13840","Magnesium","New Zealand",2020,"442","293",100
"Initial dispensings","13840","Magnesium","Hutt Valley",2021,"140","80",100
"Initial dispensings","13840","Magnesium","Capital & Coast",2021,"274","175",100
"Initial dispensings","13840","Magnesium","Waitemata",2021,"182","109",100
"Initial dispensings","13840","Magnesium","Northland",2021,"111","59",100
"Initial dispensings","13840","Magnesium","Hawke's Bay",2021,"101","59",100
"Initial dispensings","13840","Magnesium","MidCentral",2021,"257","152",100
"Initial dispensings","13840","Magnesium","Auckland",2021,"144","83",100
"Initial dispensings","13840","Magnesium","Counties Manukau",2021,"135","64",100
"Initial dispensings","13840","Magnesium","Canterbury",2021,"44","24",100
"Initial dispensings","13840","Magnesium","Taranaki",2021,"26","20",100
"Initial dispensings","13840","Magnesium","Bay of Plenty",2021,"67","53",100
"Initial dispensings","13840","Magnesium","Nelson Marlborough",2021,"25","16",100
"Initial dispensings","13840","Magnesium","Southern",2021,"51","35",100
"Initial dispensings","13840","Magnesium","Whanganui",2021,"23","15",100
"Initial dispensings","13840","Magnesium","Waikato",2021,"86","41",100
"Initial dispensings","13840","Magnesium","Wairarapa",2021,"59","32",100
"Initial dispensings","13840","Magnesium","Lakes",2021,"42","22",100
"Initial dispensings","13840","Magnesium","Tairawhiti",2021,"12","10",100
"Initial dispensings","13840","Magnesium","West Coast",2021,"<6","<6",100
"Initial dispensings","13840","Magnesium","South Canterbury",2021,"<6","<6",100
"Initial dispensings","13840","Magnesium","New Zealand",2021,"1782","1052",100
"Initial dispensings","13840","Magnesium","Capital & Coast",2022,"378","225",100
"Initial dispensings","13840","Magnesium","Bay of Plenty",2022,"140","102",100
"Initial dispensings","13840","Magnesium","Waitemata",2022,"308","187",100
"Initial dispensings","13840","Magnesium","Auckland",2022,"180","103",100
"Initial dispensings","13840","Magnesium","Hawke's Bay",2022,"115","61",100
"Initial dispensings","13840","Magnesium","MidCentral",2022,"273","139",100
"Initial dispensings","13840","Magnesium","Waikato",2022,"199","123",100
"Initial dispensings","13840","Magnesium","Lakes",2022,"49","23",100
"Initial dispensings","13840","Magnesium","Counties Manukau",2022,"197","110",100
"Initial dispensings","13840","Magnesium","Canterbury",2022,"64","36",100
"Initial dispensings","13840","Magnesium","Tairawhiti",2022,"15","10",100
"Initial dispensings","13840","Magnesium","Hutt Valley",2022,"196","106",100
"Initial dispensings","13840","Magnesium","Northland",2022,"145","87",100
"Initial dispensings","13840","Magnesium","Southern",2022,"56","38",100
"Initial dispensings","13840","Magnesium","Wairarapa",2022,"90","61",100
"Initial dispensings","13840","Magnesium","Nelson Marlborough",2022,"31","22",100
"Initial dispensings","13840","Magnesium","Taranaki",2022,"44","31",100
"Initial dispensings","13840","Magnesium","Whanganui",2022,"26","17",100
"Initial dispensings","13840","Magnesium","West Coast",2022,"<6","<6",100
"Initial dispensings","13840","Magnesium","South Canterbury",2022,"<6","<6",100
"Initial dispensings","13840","Magnesium","New Zealand",2022,"2511","1486",100
"Initial dispensings","13840","Magnesium","Hutt Valley",2023,"268","159",100
"Initial dispensings","13840","Magnesium","Waikato",2023,"303","147",100
"Initial dispensings","13840","Magnesium","Auckland",2023,"213","129",100
"Initial dispensings","13840","Magnesium","Southern",2023,"67","45",100
"Initial dispensings","13840","Magnesium","Counties Manukau",2023,"320","192",100
"Initial dispensings","13840","Magnesium","Capital & Coast",2023,"486","290",100
"Initial dispensings","13840","Magnesium","Taranaki",2023,"63","41",100
"Initial dispensings","13840","Magnesium","Northland",2023,"166","96",100
"Initial dispensings","13840","Magnesium","Canterbury",2023,"75","53",100
"Initial dispensings","13840","Magnesium","Tairawhiti",2023,"45","23",100
"Initial dispensings","13840","Magnesium","MidCentral",2023,"335","160",100
"Initial dispensings","13840","Magnesium","Lakes",2023,"79","37",100
"Initial dispensings","13840","Magnesium","Waitemata",2023,"415","230",100
"Initial dispensings","13840","Magnesium","Hawke's Bay",2023,"123","69",100
"Initial dispensings","13840","Magnesium","Whanganui",2023,"59","37",100
"Initial dispensings","13840","Magnesium","Bay of Plenty",2023,"177","119",100
"Initial dispensings","13840","Magnesium","Wairarapa",2023,"119","80",100
"Initial dispensings","13840","Magnesium","Nelson Marlborough",2023,"44","28",100
"Initial dispensings","13840","Magnesium","West Coast",2023,"<6","<6",100
"Initial dispensings","13840","Magnesium","South Canterbury",2023,"<6","<6",100
"Initial dispensings","13840","Magnesium","New Zealand",2023,"3363","1941",100
"Initial dispensings","13840","Magnesium","Waitemata",2024,"609","324",100
"Initial dispensings","13840","Magnesium","Hawke's Bay",2024,"167","108",100
"Initial dispensings","13840","Magnesium","Auckland",2024,"291","176",100
"Initial dispensings","13840","Magnesium","MidCentral",2024,"312","153",100
"Initial dispensings","13840","Magnesium","Capital & Coast",2024,"554","347",100
"Initial dispensings","13840","Magnesium","Waikato",2024,"357","225",100
"Initial dispensings","13840","Magnesium","Hutt Valley",2024,"335","197",100
"Initial dispensings","13840","Magnesium","Southern",2024,"144","97",100
"Initial dispensings","13840","Magnesium","Bay of Plenty",2024,"252","170",100
"Initial dispensings","13840","Magnesium","Counties Manukau",2024,"369","196",100
"Initial dispensings","13840","Magnesium","Nelson Marlborough",2024,"50","26",100
"Initial dispensings","13840","Magnesium","Whanganui",2024,"79","38",100
"Initial dispensings","13840","Magnesium","Tairawhiti",2024,"44","19",100
"Initial dispensings","13840","Magnesium","Wairarapa",2024,"131","78",100
"Initial dispensings","13840","Magnesium","Northland",2024,"168","102",100
"Initial dispensings","13840","Magnesium","Canterbury",2024,"118","68",100
"Initial dispensings","13840","Magnesium","Lakes",2024,"82","41",100
"Initial dispensings","13840","Magnesium","Taranaki",2024,"88","48",100
"Initial dispensings","13840","Magnesium","South Canterbury",2024,"<6","<6",100
"Initial dispensings","13840","Magnesium","West Coast",2024,"6","6",100
"Initial dispensings","13840","Magnesium","New Zealand",2024,"4161","2424",100
"Dispensings","13840","Magnesium","Auckland",2020,"51","28",100
"Dispensings","13840","Magnesium","MidCentral",2020,"79","42",100
"Dispensings","13840","Magnesium","Waitemata",2020,"114","38",100
"Dispensings","13840","Magnesium","Capital & Coast",2020,"66","40",100
"Dispensings","13840","Magnesium","Counties Manukau",2020,"32","15",100
"Dispensings","13840","Magnesium","Whanganui",2020,"6","<6",100
"Dispensings","13840","Magnesium","Hawke's Bay",2020,"58","24",100
"Dispensings","13840","Magnesium","Waikato",2020,"117","21",100
"Dispensings","13840","Magnesium","Northland",2020,"43","27",100
"Dispensings","13840","Magnesium","Hutt Valley",2020,"39","19",100
"Dispensings","13840","Magnesium","Taranaki",2020,"9","9",100
"Dispensings","13840","Magnesium","Tairawhiti",2020,"<6","<6",100
"Dispensings","13840","Magnesium","South Canterbury",2020,"<6","<6",100
"Dispensings","13840","Magnesium","Canterbury",2020,"35","<6",100
"Dispensings","13840","Magnesium","Southern",2020,"24","10",100
"Dispensings","13840","Magnesium","Bay of Plenty",2020,"7","7",100
"Dispensings","13840","Magnesium","Lakes",2020,"22","6",100
"Dispensings","13840","Magnesium","Wairarapa",2020,"<6","<6",100
"Dispensings","13840","Magnesium","Nelson Marlborough",2020,"<6","<6",100
"Dispensings","13840","Magnesium","West Coast",2020,"<6","<6",100
"Dispensings","13840","Magnesium","New Zealand",2020,"716","306",100
"Dispensings","13840","Magnesium","Hutt Valley",2021,"219","81",100
"Dispensings","13840","Magnesium","Capital & Coast",2021,"382","175",100
"Dispensings","13840","Magnesium","Waitemata",2021,"276","111",100
"Dispensings","13840","Magnesium","Northland",2021,"158","59",100
"Dispensings","13840","Magnesium","Hawke's Bay",2021,"174","60",100
"Dispensings","13840","Magnesium","MidCentral",2021,"425","152",100
"Dispensings","13840","Magnesium","Auckland",2021,"214","84",100
"Dispensings","13840","Magnesium","Counties Manukau",2021,"180","64",100
"Dispensings","13840","Magnesium","Canterbury",2021,"57","24",100
"Dispensings","13840","Magnesium","Taranaki",2021,"32","21",100
"Dispensings","13840","Magnesium","Bay of Plenty",2021,"116","56",100
"Dispensings","13840","Magnesium","Nelson Marlborough",2021,"37","16",100
"Dispensings","13840","Magnesium","Southern",2021,"77","36",100
"Dispensings","13840","Magnesium","Whanganui",2021,"39","16",100
"Dispensings","13840","Magnesium","Waikato",2021,"213","41",100
"Dispensings","13840","Magnesium","Wairarapa",2021,"105","32",100
"Dispensings","13840","Magnesium","Lakes",2021,"81","22",100
"Dispensings","13840","Magnesium","Tairawhiti",2021,"16","10",100
"Dispensings","13840","Magnesium","West Coast",2021,"<6","<6",100
"Dispensings","13840","Magnesium","South Canterbury",2021,"<6","<6",100
"Dispensings","13840","Magnesium","New Zealand",2021,"2804","1063",100
"Dispensings","13840","Magnesium","Capital & Coast",2022,"552","228",100
"Dispensings","13840","Magnesium","Bay of Plenty",2022,"195","105",100
"Dispensings","13840","Magnesium","Waitemata",2022,"419","190",100
"Dispensings","13840","Magnesium","Auckland",2022,"258","108",100
"Dispensings","13840","Magnesium","Hawke's Bay",2022,"206","61",100
"Dispensings","13840","Magnesium","MidCentral",2022,"486","143",100
"Dispensings","13840","Magnesium","Waikato",2022,"350","123",100
"Dispensings","13840","Magnesium","Lakes",2022,"84","24",100
"Dispensings","13840","Magnesium","Counties Manukau",2022,"305","112",100
"Dispensings","13840","Magnesium","Canterbury",2022,"96","36",100
"Dispensings","13840","Magnesium","Tairawhiti",2022,"25","10",100
"Dispensings","13840","Magnesium","Hutt Valley",2022,"299","107",100
"Dispensings","13840","Magnesium","Northland",2022,"202","87",100
"Dispensings","13840","Magnesium","Southern",2022,"77","38",100
"Dispensings","13840","Magnesium","Wairarapa",2022,"138","61",100
"Dispensings","13840","Magnesium","Nelson Marlborough",2022,"50","22",100
"Dispensings","13840","Magnesium","Taranaki",2022,"60","31",100
"Dispensings","13840","Magnesium","Whanganui",2022,"36","17",100
"Dispensings","13840","Magnesium","West Coast",2022,"<6","<6",100
"Dispensings","13840","Magnesium","South Canterbury",2022,"<6","<6",100
"Dispensings","13840","Magnesium","New Zealand",2022,"3843","1508",100
