"FormID","ChemID","Chemical","Formulation","TG3ID","TherapeuticGrp3","TG2ID","TherapeuticGrp2","TG1ID","TherapeuticGrp1","BaseUnits","PropPharmPresc"
"398534","3985","Insulin pump infusion set (teflon cannula, angle insertion)","13 mm teflon cannula; angle insertion; 120 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398531","3985","Insulin pump infusion set (teflon cannula, angle insertion)","13 mm teflon cannula; angle insertion; 45 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398532","3985","Insulin pump infusion set (teflon cannula, angle insertion)","13 mm teflon cannula; angle insertion; 60 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398533","3985","Insulin pump infusion set (teflon cannula, angle insertion)","13 mm teflon cannula; angle insertion; 80 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398537","3985","Insulin pump infusion set (teflon cannula, angle insertion)","17 mm teflon cannula; angle insertion; 110 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398538","3985","Insulin pump infusion set (teflon cannula, angle insertion)","17 mm teflon cannula; angle insertion; 60 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398536","3985","Insulin pump infusion set (teflon cannula, angle insertion)","17 mm teflon cannula; angle insertion; 60 cm line x 10 with 10 needles; luer lock","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398539","3985","Insulin pump infusion set (teflon cannula, angle insertion)","17 mm teflon cannula; angle insertion; 80 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"420925","4209","Insulin pump infusion set (teflon cannula, flexible insertion with insertion device)","6 mm teflon cannula; flexible insertion; insertion device; 46 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"420926","4209","Insulin pump infusion set (teflon cannula, flexible insertion with insertion device)","6 mm teflon cannula; flexible insertion; insertion device; 60 cm line with integrated inserter x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"420927","4209","Insulin pump infusion set (teflon cannula, flexible insertion with insertion device)","6 mm teflon cannula; flexible insertion; insertion device; 80 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"420928","4209","Insulin pump infusion set (teflon cannula, flexible insertion with insertion device)","9 mm teflon cannula; flexible insertion; insertion device; 60 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"420929","4209","Insulin pump infusion set (teflon cannula, flexible insertion with insertion device)","9 mm teflon cannula; flexible insertion; insertion device; 80 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"398448","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 110 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398442","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 45 cm blue tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398439","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 45 cm pink tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398443","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 60 cm blue tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398447","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 60 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398440","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 60 cm pink tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398444","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 80 cm blue tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398445","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 80 cm clear tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398441","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 80 cm pink tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398450","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","9 mm teflon cannula; straight insertion; insertion device; 110 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398449","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","9 mm teflon cannula; straight insertion; insertion device; 60 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398446","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","9 mm teflon cannula; straight insertion; insertion device; 80 cm clear tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398733","3987","Insulin pump infusion set (teflon cannula, straight insertion)","6 mm teflon cannula; straight insertion; 110 cm tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398734","3987","Insulin pump infusion set (teflon cannula, straight insertion)","6 mm teflon cannula; straight insertion; 60 cm tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398730","3987","Insulin pump infusion set (teflon cannula, straight insertion)","6 mm teflon cannula; straight insertion; 60 cm tubing x 10 with 10 needles; luer lock","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398726","3987","Insulin pump infusion set (teflon cannula, straight insertion)","6 mm teflon cannula; straight insertion; 80 cm tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398731","3987","Insulin pump infusion set (teflon cannula, straight insertion)","9 mm teflon cannula; straight insertion; 106 cm tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398727","3987","Insulin pump infusion set (teflon cannula, straight insertion)","9 mm teflon cannula; straight insertion; 110 cm tubing x 10 with 10 needles; luer lock","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398732","3987","Insulin pump infusion set (teflon cannula, straight insertion)","9 mm teflon cannula; straight insertion; 60 cm tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398729","3987","Insulin pump infusion set (teflon cannula, straight insertion)","9 mm teflon cannula; straight insertion; 60 cm tubing x 10 with 10 needles; luer lock","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398725","3987","Insulin pump infusion set (teflon cannula, straight insertion)","9 mm teflon cannula; straight insertion; 80 cm tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"421025","4210","Insulin pump infusion set (teflon cannula, variable insertion)","13 mm teflon cannula; variable insertion; 60 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"397031","3970","Insulin pump reservoir","10 x 1.6 ml glass reservoir for YpsoPump,","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"397026","3970","Insulin pump reservoir","10 x luer lock conversion cartridges 1.8 ml for Paradigm pumps,","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"397029","3970","Insulin pump reservoir","Cartridge for 5 and 7 series pump; 1.8 ml x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"397030","3970","Insulin pump reservoir","Cartridge for 7 series pump; 3.0 ml x 10,","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"420841","4208","Insulin pump with algorithm","Min basal rate 0.02 U/h","11512","Insulin Pumps","115","Diabetes Management","1","Alimentary Tract and Metabolism","dev",100
"420840","4208","Insulin pump with algorithm","Min basal rate 0.1 U/h","11512","Insulin Pumps","115","Diabetes Management","1","Alimentary Tract and Metabolism","dev",100
"630702","6307","Insulin syringes, disposable with attached needle","Syringe 0.3 ml with 29 g x 12.7 mm needle","11509","Insulin Syringes and Needles","115","Diabetes Management","1","Alimentary Tract and Metabolism","dev",95.2628384479874
"630725","6307","Insulin syringes, disposable with attached needle","Syringe 0.3 ml with 31 g x 8 mm needle","11509","Insulin Syringes and Needles","115","Diabetes Management","1","Alimentary Tract and Metabolism","dev",99.1247873506766
"630704","6307","Insulin syringes, disposable with attached needle","Syringe 0.5 ml with 29 g x 12.7 mm needle","11509","Insulin Syringes and Needles","115","Diabetes Management","1","Alimentary Tract and Metabolism","dev",95.9737754568563
"630726","6307","Insulin syringes, disposable with attached needle","Syringe 0.5 ml with 31 g x 8 mm needle","11509","Insulin Syringes and Needles","115","Diabetes Management","1","Alimentary Tract and Metabolism","dev",98.3431308018793
"630706","6307","Insulin syringes, disposable with attached needle","Syringe 1 ml with 29 g x 12.7 mm needle","11509","Insulin Syringes and Needles","115","Diabetes Management","1","Alimentary Tract and Metabolism","dev",97.2023213171774
"630727","6307","Insulin syringes, disposable with attached needle","Syringe 1 ml with 31 g x 8 mm needle","11509","Insulin Syringes and Needles","115","Diabetes Management","1","Alimentary Tract and Metabolism","dev",97.5947402628984
"284513","2845","Interferon alfa-2a","Inj 3 m iu prefilled syringe","162201","Immune Modulators","1622","Immune Modulators","16","Infections - Agents for Systemic Use","inj",100
"124825","1248","Interferon beta-1-alpha","Inj 6 million iu prefilled syringe","222601","Multiple Sclerosis Treatments","2226","Multiple Sclerosis Treatments","22","Nervous System","inj",100
"124826","1248","Interferon beta-1-alpha","Injection 6 million iu per 0.5 ml pen injector","222601","Multiple Sclerosis Treatments","2226","Multiple Sclerosis Treatments","22","Nervous System","inj",100
"370725","3707","Interferon beta-1-beta","Inj 8 million iu per 1 ml","222601","Multiple Sclerosis Treatments","2226","Multiple Sclerosis Treatments","22","Nervous System","inj",100
"149225","1492","Ipratropium bromide","Aerosol inhaler, 20 mcg per dose CFC-free","283401","Anticholinergic Agents","2834","Anticholinergic Agents","28","Respiratory System and Allergies","dose",96.9807297673009
"149206","1492","Ipratropium bromide","Aqueous nasal spray, 0.03%","285102","Allergy Prophylactics","2851","Nasal Preparations","28","Respiratory System and Allergies","ml",99.8599730318432
"149207","1492","Ipratropium bromide","Nebuliser soln, 250 mcg per ml, 1 ml ampoule","283401","Anticholinergic Agents","2834","Anticholinergic Agents","28","Respiratory System and Allergies","neb",53.6615417581829
"149203","1492","Ipratropium bromide","Nebuliser soln, 250 mcg per ml, 2 ml ampoule","283401","Anticholinergic Agents","2834","Anticholinergic Agents","28","Respiratory System and Allergies","neb",70.0642447458653
"408725","4087","Iron (as ferric carboxymaltose)","Inj 50 mg per ml, 10 ml vial","13830","Iron","138","Minerals","1","Alimentary Tract and Metabolism","inj",99.9974202646808
"167601","1676","Iron polymaltose","Inj 50 mg per ml, 2 ml ampoule","13830","Iron","138","Minerals","1","Alimentary Tract and Metabolism","inj",93.1936091270945
"419125","4191","Isoleucine","Powder, 4 g sachets","421220","Single dose amino acids","4212","Foods And Supplements For Inherited Metabolic Disease","42","Special Foods","sach",100
"167901","1679","Isoniazid","Tab 100 mg","161601","Antituberculotics and Antileprotics","1616","Antituberculotics and Antileprotics","16","Infections - Agents for Systemic Use","tab",99.9491890250835
"168002","1680","Isoniazid with rifampicin","Tab 100 mg with rifampicin 150 mg","161601","Antituberculotics and Antileprotics","1616","Antituberculotics and Antileprotics","16","Infections - Agents for Systemic Use","tab",100
"168003","1680","Isoniazid with rifampicin","Tab 150 mg with rifampicin 300 mg","161601","Antituberculotics and Antileprotics","1616","Antituberculotics and Antileprotics","16","Infections - Agents for Systemic Use","tab",100
"118501","1185","Isopropyl alcohol","purified","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","ml",100
"283601","2836","Isosorbide mononitrate","Tab 20 mg","73401","Nitrates","734","Nitrates","7","Cardiovascular System","tab",99.9424502974286
"283602","2836","Isosorbide mononitrate","Tab long-acting 40 mg","73401","Nitrates","734","Nitrates","7","Cardiovascular System","tab",99.9422111088705
"283603","2836","Isosorbide mononitrate","Tab long-acting 60 mg","73401","Nitrates","734","Nitrates","7","Cardiovascular System","tab",99.9739405063635
"168801","1688","Isotretinoin","Cap 10 mg","100101","Antiacne Preparations","1001","Antiacne Preparations","10","Dermatologicals","cap",99.9997501061841
"168802","1688","Isotretinoin","Cap 20 mg","100101","Antiacne Preparations","1001","Antiacne Preparations","10","Dermatologicals","cap",100
"168825","1688","Isotretinoin","Cap 5 mg","100101","Antiacne Preparations","1001","Antiacne Preparations","10","Dermatologicals","cap",100
"245202","2452","Ispaghula (psyllium) husk","Powder for oral soln","12501","Bulk-forming Agents","125","Laxatives","1","Alimentary Tract and Metabolism","g",100
"280301","2803","Itraconazole","Cap 100 mg","160401","Antifungals","1604","Antifungals","16","Infections - Agents for Systemic Use","cap",99.9910192592328
"280325","2803","Itraconazole","Oral liq 10 mg per ml","160401","Antifungals","1604","Antifungals","16","Infections - Agents for Systemic Use","ml",100
"413927","4139","Ivacaftor","Oral granules 75 mg, sachet","284902","Mucolytics","2849","Mucolytics","28","Respiratory System and Allergies","ea",100
"413925","4139","Ivacaftor","Tab 150 mg","284902","Mucolytics","2849","Mucolytics","28","Respiratory System and Allergies","tab",100
"396425","3964","Ivermectin","Tab 3 mg","101701","Parasiticidal Preparations","1017","Parasiticidal Preparations","10","Dermatologicals","tab",91.3833681973017
"169603","1696","Ketoconazole","Shampoo 2%","102201","Scalp Preparations","1022","Scalp Preparations","10","Dermatologicals","ml",100
"169601","1696","Ketoconazole","Tab 200 mg","160401","Antifungals","1604","Antifungals","16","Infections - Agents for Systemic Use","tab",100
"169703","1697","Ketoprofen","Cap long-acting 200 mg","190401","Non-Steroidal Anti-Inflammatory Drugs","1904","Non-Steroidal Anti-Inflammatory Drugs","19","Musculoskeletal System","cap",99.9948318454791
"413525","4135","Ketorolac trometamol","Eye drops 0.5%","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","ml",100
"169902","1699","Labetalol","Tab 100 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.9041940745398
"169903","1699","Labetalol","Tab 200 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.9786623149446
"393426","3934","Lacosamide","Tab 100 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"393427","3934","Lacosamide","Tab 150 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"393428","3934","Lacosamide","Tab 200 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"393425","3934","Lacosamide","Tab 50 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"331202","3312","Lactic acid","80% w/w","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","ml",100
"244701","2447","Lactulose","Oral liq 10 g per 15 ml","12507","Osmotic Laxatives","125","Laxatives","1","Alimentary Tract and Metabolism","ml",100
"290026","2900","Lamivudine","Oral liq 10 mg per ml","162003","Nucleosides Reverse Transcriptase Inhibitors","1620","Antiretrovirals","16","Infections - Agents for Systemic Use","ml",100
"290002","2900","Lamivudine","Oral liq 5 mg per ml","161905","Hepatitis B Treatment","1619","Antivirals","16","Infections - Agents for Systemic Use","ml",100
"290025","2900","Lamivudine","Tab 100 mg","161905","Hepatitis B Treatment","1619","Antivirals","16","Infections - Agents for Systemic Use","tab",100
"290001","2900","Lamivudine","Tab 150 mg","162003","Nucleosides Reverse Transcriptase Inhibitors","1620","Antiretrovirals","16","Infections - Agents for Systemic Use","tab",100
"100201","1002","Lamotrigine","Tab 25 mg","220703","New Antiepilepsy Drugs","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"100202","1002","Lamotrigine","Tab 50 mg","220703","New Antiepilepsy Drugs","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"100228","1002","Lamotrigine","Tab dispersible 100 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.9963304650667
"100230","1002","Lamotrigine","Tab dispersible 2 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.9696612680579
"100226","1002","Lamotrigine","Tab dispersible 25 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.9886110078941
"100225","1002","Lamotrigine","Tab dispersible 5 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"100227","1002","Lamotrigine","Tab dispersible 50 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.9892125397529
"102225","1022","Lansoprazole","Cap 15 mg","11010","Proton Pump Inhibitors","110","Antiulcerants","1","Alimentary Tract and Metabolism","cap",99.9456856820405
"102201","1022","Lansoprazole","Cap 30 mg","11010","Proton Pump Inhibitors","110","Antiulcerants","1","Alimentary Tract and Metabolism","cap",99.9782570706945
"394425","3944","Lapatinib ditosylate","Tab 250 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"125001","1250","Latanoprost","Eye drops 0.005%","310308","Glaucoma Preparations - Prostaglandin Analogues","3103","Eye Preparations","31","Sensory Organs","ml",99.989377362521
"414025","4140","Latanoprost with timolol","Eye drops 0.005% with timolol 0.5%","310309","Glaucoma Preparations - Other","3103","Eye Preparations","31","Sensory Organs","ml",99.998595722571
"376326","3763","Leflunomide","Tab 10 mg","190701","Antirheumatoid Agents","1907","Antirheumatoid Agents","19","Musculoskeletal System","tab",99.9859398936567
"376325","3763","Leflunomide","Tab 20 mg","190701","Antirheumatoid Agents","1907","Antirheumatoid Agents","19","Musculoskeletal System","tab",99.9933562949106
"403525","4035","Lenalidomide (Revlimid)","Cap 10 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"403527","4035","Lenalidomide (Revlimid)","Cap 15 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"403526","4035","Lenalidomide (Revlimid)","Cap 25 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"403528","4035","Lenalidomide (Revlimid)","Cap 5 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",99.9244087685828
"420226","4202","Lenalidomide (Viatris)","Cap 10 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"420227","4202","Lenalidomide (Viatris)","Cap 15 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"420228","4202","Lenalidomide (Viatris)","Cap 25 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"420225","4202","Lenalidomide (Viatris)","Cap 5 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"421526","4215","Lenvatinib","Cap 10 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"421525","4215","Lenvatinib","Cap 4 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"118101","1181","Letrozole","Tab 2.5 mg","250404","Aromatase Inhibitors","2504","Endocrine Therapy","25","Oncology Agents and Immunosuppressants","tab",99.9888002097166
"419225","4192","Leucine","Powder, 4 g sachets","421220","Single dose amino acids","4212","Foods And Supplements For Inherited Metabolic Disease","42","Special Foods","sach",100
"100930","1009","Leuprorelin","Inj 11.25 mg prefilled dual chamber syringe","141603","GnRH Analogues","1416","Trophic Hormones","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","inj",100
"100929","1009","Leuprorelin","Inj 3.75 mg prefilled dual chamber syringe","141603","GnRH Analogues","1416","Trophic Hormones","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","inj",100
"387731","3877","Levetiracetam","Inj 100 mg per ml, 5 ml vial","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","inj",88.552313696339
"387730","3877","Levetiracetam","Oral liq 100 mg per ml","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","ml",99.8957288421942
"387725","3877","Levetiracetam","Tab","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"387729","3877","Levetiracetam","Tab 1,000 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.9851519706791
"387726","3877","Levetiracetam","Tab 250 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.9416388382146
"387727","3877","Levetiracetam","Tab 500 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.969976419299
"387728","3877","Levetiracetam","Tab 750 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.9784446524107
"285301","2853","Levocabastine","Eye drops 0.5 mg per ml","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","ml",99.9319606837428
"171706","1717","Levodopa with benserazide","Cap 100 mg with benserazide 25 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","cap",99.9804082787369
"171702","1717","Levodopa with benserazide","Cap 200 mg with benserazide 50 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","cap",99.9922624460398
"171708","1717","Levodopa with benserazide","Cap 50 mg with benserazide 12.5 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","cap",99.9642287660686
"171707","1717","Levodopa with benserazide","Cap long-acting 100 mg with benserazide 25 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","cap",99.9820733164771
"171709","1717","Levodopa with benserazide","Tab dispersible 50 mg with benserazide 12.5 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.9599215519617
"172301","1723","Levodopa with carbidopa","Tab 100 mg with carbidopa 25 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.9782859755301
"172302","1723","Levodopa with carbidopa","Tab 250 mg with carbidopa 25 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.9704322907596
"172325","1723","Levodopa with carbidopa","Tab long-acting 100 mg with carbidopa 25 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",100
"172303","1723","Levodopa with carbidopa","Tab long-acting 200 mg with carbidopa 50 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.9651719806932
"179925","1799","Levomepromazine","Tab 100 mg (135 mg as a maleate)","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.940645684791
"179902","1799","Levomepromazine","Tab 100 mg as a maleate","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.6947124190988
"179926","1799","Levomepromazine","Tab 25 mg (33.8 mg as a maleate)","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.6443542978704
"179901","1799","Levomepromazine","Tab 25 mg as a maleate","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.3049461040136
"179803","1798","Levomepromazine hydrochloride","Inj 25 mg per ml, 1 ml ampoule","222201","General","2222","Antipsychotics","22","Nervous System","inj",81.5065606291681
"172429","1724","Levonorgestrel","Intra-uterine device 13.5 mg","141301","Other Progestogen Preparations","1413","Other Progestogen Preparations","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","dev",88.1425694018741
"172426","1724","Levonorgestrel","Intra-uterine device 52 mg","141301","Other Progestogen Preparations","1413","Other Progestogen Preparations","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","dev",87.1541621572039
"172428","1724","Levonorgestrel","Subdermal implant (2 x 75 mg rods),","130804","Progestogen-only Contraceptives","1308","Contraceptives - Hormonal","13","Genito-Urinary System","pack",24.7245309384143
"172427","1724","Levonorgestrel","Tab 1.5 mg","130805","Emergency Contraceptives","1308","Contraceptives - Hormonal","13","Genito-Urinary System","tab",85.904696863918
"172401","1724","Levonorgestrel","Tab 30 mcg","130804","Progestogen-only Contraceptives","1308","Contraceptives - Hormonal","13","Genito-Urinary System","tab",96.3309900306341
"226302","2263","Levothyroxine","Tab 100 mcg","141401","Thyroid and Antithyroid Agents","1414","Thyroid and Antithyroid Agents","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.983154811424
"226325","2263","Levothyroxine","Tab 25 mcg","141401","Thyroid and Antithyroid Agents","1414","Thyroid and Antithyroid Agents","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.9847126988939
"226301","2263","Levothyroxine","Tab 50 mcg","141401","Thyroid and Antithyroid Agents","1414","Thyroid and Antithyroid Agents","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.9812028295803
"226304","2263","Levothyroxine","Tablet 100 mcg","141401","Thyroid and Antithyroid Agents","1414","Thyroid and Antithyroid Agents","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.9763625557058
"226303","2263","Levothyroxine","Tablet 50 mcg","141401","Thyroid and Antithyroid Agents","1414","Thyroid and Antithyroid Agents","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.9693645508755
